ag43 CDS
argH CDS
blc CDS
btuE CDS
class I SAM-dependent methyltransferase CDS
cmoA CDS
diguanylate cyclase CDS
DUF2300 domain-containing protein CDS
DUF4049 domain-containing protein CDS
DUF4132 domain-containing protein CDS
DUF441 domain-containing protein CDS
evgS CDS
flgE CDS
flhA CDS
gsiD CDS
hcxA CDS
hyaE CDS
hypothetical protein CDS
ion channel protein CDS
ispE CDS
Kef family K(+) transporter CDS
leuS CDS
lpxK CDS
lysozyme inhibitor LprI family protein CDS
macA CDS
macB CDS
maoP CDS
mdtB CDS
MFS transporter CDS
modC CDS
nicotinamide mononucleotide deamidase-related protein YfaY CDS
pabB CDS
plsX CDS
potF CDS
prophage tail fiber N-terminal domain-containingprotein CDS
recF CDS
recJ CDS
RHS repeat-associated core domain-containing protein CDS
ribF CDS
rne CDS
rsxD CDS
RusA family crossover junction endodeoxyribonuclease CDS
sbcB CDS
SDR family oxidoreductase CDS
setB CDS
sodB CDS
sufS CDS
tcyP CDS
TetR family transcriptional regulator CDS
thiL CDS
tolQ CDS
YheV family putative metal-binding protein CDS
zinc-binding dehydrogenase CDS
apt CDS
deoB CDS
DUF1998 domain-containing protein CDS
DUF2625 domain-containing protein CDS
emtA CDS
fimbrial biogenesis outer membrane usher protein CDS
flavin reductase family protein CDS
fldA CDS
fre CDS
gcl CDS
glycine zipper 2TM domain-containing protein CDS
gspE CDS
hypF CDS
mdtH CDS
N-acetyltransferase CDS
nuoN CDS
paoB CDS
pepP CDS
pppA CDS
ppsA CDS
proB CDS
recJ CDS
replication endonuclease CDS
rpoN CDS
tetratricopeptide repeat-containing protein CDS
thrS CDS
vioB CDS
YdiL family protein CDS
4Fe-4S binding protein CDS
aas CDS
ABC transporter permease CDS
ABC transporter permease CDS
ABC transporter permease CDS
aldehyde ferredoxin oxidoreductase CDS
alkB CDS
allE CDS
allR CDS
allS CDS
alpha-2-macroglobulin family protein CDS
ampH CDS
ampH CDS
amtB CDS
anion permease CDS
